trafficID,num_cars,weatherStamp:,timeStamp,dateStamp,greenTime
B3,0,33,04:36:03,2024-08-01,3
B4,64,33,04:36:08,2024-08-01,32
A2,30,33,04:36:09,2024-08-01,15
A3,38,33,04:36:26,2024-08-01,19
C1,115,33,04:36:33,2024-08-01,50
B1,62,33,04:36:43,2024-08-01,31
A4,26,33,04:36:47,2024-08-01,13
D4,62,33,04:36:53,2024-08-01,31
A1,1,33,04:37:02,2024-08-01,7
A2,101,33,04:37:11,2024-08-01,50
B2,51,33,04:37:16,2024-08-01,26
C2,98,33,04:37:25,2024-08-01,49
D1,38,33,04:37:26,2024-08-01,19
B3,96,33,04:37:44,2024-08-01,48
D2,6,33,04:37:47,2024-08-01,3
D3,35,33,04:37:52,2024-08-01,24
A3,20,33,04:38:03,2024-08-01,10
A4,63,33,04:38:15,2024-08-01,32
C3,68,33,04:38:16,2024-08-01,34
D4,57,33,04:38:18,2024-08-01,29
B4,20,33,04:38:34,2024-08-01,10
B1,54,33,04:38:46,2024-08-01,27
A1,11,33,04:38:49,2024-08-01,6
D1,10,33,04:38:49,2024-08-01,5
C4,168,33,04:38:52,2024-08-01,50
D2,98,33,04:38:56,2024-08-01,49
A2,8,33,04:38:57,2024-08-01,5
A3,19,33,04:39:05,2024-08-01,10
B2,84,33,04:39:15,2024-08-01,42
A4,36,33,04:39:17,2024-08-01,18
A1,23,33,04:39:37,2024-08-01,12
C1,160,33,04:39:44,2024-08-01,50
D3,92,33,04:39:47,2024-08-01,46
A2,11,33,04:39:51,2024-08-01,6
A3,54,33,04:39:59,2024-08-01,27
B3,58,33,04:39:59,2024-08-01,29
A4,10,33,04:40:28,2024-08-01,5
B4,61,33,04:40:30,2024-08-01,31
A1,117,33,04:40:35,2024-08-01,50
D4,11,33,04:40:35,2024-08-01,6
C2,89,33,04:40:36,2024-08-01,45
D1,66,33,04:40:43,2024-08-01,33
B1,24,33,04:41:03,2024-08-01,12
B2,27,33,04:41:17,2024-08-01,14
D2,31,33,04:41:18,2024-08-01,16
C3,86,33,04:41:23,2024-08-01,43
A2,42,33,04:41:27,2024-08-01,21
B3,75,33,04:41:33,2024-08-01,38
D3,22,33,04:41:36,2024-08-01,11
D4,77,33,04:41:49,2024-08-01,39
A3,0,33,04:41:50,2024-08-01,3
A4,68,33,04:41:55,2024-08-01,34
C4,156,33,04:42:08,2024-08-01,50
B4,86,33,04:42:13,2024-08-01,43
D1,36,33,04:42:30,2024-08-01,18
A1,72,33,04:42:31,2024-08-01,45
D2,89,33,04:42:50,2024-08-01,45
B1,28,33,04:42:58,2024-08-01,14
C1,191,33,04:43:00,2024-08-01,50
B2,56,33,04:43:14,2024-08-01,28
A2,48,33,04:43:18,2024-08-01,24
D3,50,33,04:43:37,2024-08-01,25
A3,88,33,04:43:44,2024-08-01,44
B3,32,33,04:43:44,2024-08-01,16
C2,26,33,04:43:52,2024-08-01,13
B4,119,33,04:44:02,2024-08-01,50
D4,64,33,04:44:04,2024-08-01,32
C3,7,33,04:44:07,2024-08-01,4
C4,129,33,04:44:13,2024-08-01,50
A4,89,33,04:44:30,2024-08-01,45
D1,50,33,04:44:38,2024-08-01,25
B1,88,33,04:44:54,2024-08-01,44
C1,172,33,04:45:05,2024-08-01,50
D2,41,33,04:45:05,2024-08-01,21
A1,89,33,04:45:17,2024-08-01,45
D3,60,33,04:45:28,2024-08-01,30
B2,73,33,04:45:40,2024-08-01,37
C2,48,33,04:45:57,2024-08-01,24
D4,103,33,04:46:00,2024-08-01,50
A2,107,33,04:46:04,2024-08-01,50
B3,78,33,04:46:19,2024-08-01,39
C3,25,33,04:46:23,2024-08-01,13
C4,112,33,04:46:38,2024-08-01,50
D1,104,33,04:46:53,2024-08-01,50
A3,40,33,04:46:56,2024-08-01,20
B4,26,33,04:47:00,2024-08-01,23
A4,97,33,04:47:18,2024-08-01,49
B1,48,33,04:47:25,2024-08-01,24
C1,183,33,04:47:30,2024-08-01,50
D2,63,33,04:47:45,2024-08-01,32
B2,110,33,04:47:51,2024-08-01,50
A1,13,33,04:48:09,2024-08-01,7
A2,75,33,04:48:18,2024-08-01,41
D3,70,33,04:48:19,2024-08-01,35
C2,12,33,04:48:22,2024-08-01,6
C3,105,33,04:48:30,2024-08-01,50
B3,46,33,04:48:43,2024-08-01,23
D4,119,33,04:48:56,2024-08-01,50
A3,22,33,04:49:01,2024-08-01,11
B4,10,33,04:49:08,2024-08-01,5
A4,62,33,04:49:14,2024-08-01,31
B1,24,33,04:49:16,2024-08-01,12
C4,112,33,04:49:22,2024-08-01,50
B2,77,33,04:49:30,2024-08-01,39
A1,49,33,04:49:47,2024-08-01,25
D1,73,33,04:49:48,2024-08-01,37
B3,56,33,04:50:11,2024-08-01,28
A2,63,33,04:50:14,2024-08-01,32
C1,130,33,04:50:14,2024-08-01,50
D2,49,33,04:50:27,2024-08-01,25
B4,39,33,04:50:41,2024-08-01,20
A3,100,33,04:50:49,2024-08-01,50
D3,96,33,04:50:54,2024-08-01,48
B1,8,33,04:51:03,2024-08-01,4
C2,19,33,04:51:06,2024-08-01,10
B2,10,33,04:51:09,2024-08-01,5
B3,0,33,04:51:16,2024-08-01,3
C3,19,33,04:51:18,2024-08-01,12
B4,68,33,04:51:21,2024-08-01,34
C4,124,33,04:51:33,2024-08-01,50
A4,52,33,04:51:41,2024-08-01,26
D4,14,33,04:51:44,2024-08-01,18
B1,63,33,04:51:57,2024-08-01,32
D1,32,33,04:52:04,2024-08-01,16
A1,49,33,04:52:09,2024-08-01,25
D2,40,33,04:52:22,2024-08-01,20
C1,98,33,04:52:25,2024-08-01,49
B2,71,33,04:52:31,2024-08-01,36
A2,26,33,04:52:36,2024-08-01,13
D3,11,33,04:52:44,2024-08-01,6
A3,23,33,04:52:51,2024-08-01,12
D4,112,33,04:52:52,2024-08-01,50
A4,66,33,04:53:05,2024-08-01,33
B3,93,33,04:53:09,2024-08-01,47
C2,34,33,04:53:16,2024-08-01,17
C3,64,33,04:53:35,2024-08-01,32
A1,30,33,04:53:40,2024-08-01,15
D1,80,33,04:53:44,2024-08-01,40
A2,45,33,04:53:57,2024-08-01,23
B4,33,33,04:53:58,2024-08-01,17
C4,79,33,04:54:09,2024-08-01,40
B1,109,33,04:54:17,2024-08-01,50
A3,6,33,04:54:22,2024-08-01,3
D2,47,33,04:54:26,2024-08-01,24
A4,20,33,04:54:27,2024-08-01,10
A1,116,33,04:54:39,2024-08-01,50
C1,99,33,04:54:51,2024-08-01,50
D3,38,33,04:54:52,2024-08-01,19
B2,71,33,04:55:09,2024-08-01,36
D4,112,33,04:55:13,2024-08-01,50
A2,71,33,04:55:31,2024-08-01,36
C2,118,33,04:55:43,2024-08-01,50
B3,72,33,04:55:47,2024-08-01,36
D1,86,33,04:56:05,2024-08-01,43
A3,71,33,04:56:09,2024-08-01,36
B4,104,33,04:56:25,2024-08-01,50
C3,107,33,04:56:35,2024-08-01,50
A4,47,33,04:56:47,2024-08-01,24
D2,20,33,04:56:50,2024-08-01,10
D3,66,33,04:57:02,2024-08-01,33
A1,15,33,04:57:13,2024-08-01,16
B1,106,33,04:57:17,2024-08-01,50
C4,182,33,04:57:27,2024-08-01,50
A2,80,33,04:57:31,2024-08-01,40
D4,55,33,04:57:37,2024-08-01,40
B2,97,33,04:58:09,2024-08-01,49
A3,100,33,04:58:13,2024-08-01,50
C1,134,33,04:58:19,2024-08-01,50
D1,20,33,04:58:19,2024-08-01,10
D2,100,33,04:58:31,2024-08-01,50
B3,92,33,04:59:00,2024-08-01,46
A4,100,33,04:59:05,2024-08-01,50
C2,15,33,04:59:11,2024-08-01,17
D3,57,33,04:59:24,2024-08-01,29
C3,92,33,04:59:30,2024-08-01,50
B4,27,33,04:59:48,2024-08-01,16
D4,67,33,04:59:55,2024-08-01,34
A1,47,33,04:59:58,2024-08-01,24
B1,83,33,05:00:06,2024-08-01,49
C4,163,33,05:00:22,2024-08-01,50
A2,90,33,05:00:24,2024-08-01,45
D1,100,33,05:00:31,2024-08-01,50
B2,90,33,05:00:58,2024-08-01,45
A3,106,33,05:01:11,2024-08-01,50
C1,108,33,05:01:14,2024-08-01,50
D2,67,33,05:01:23,2024-08-01,34
B3,79,33,05:01:45,2024-08-01,40
D3,26,33,05:01:59,2024-08-01,13
A4,62,33,05:02:03,2024-08-01,31
C2,2,33,05:02:06,2024-08-01,3
C3,25,33,05:02:11,2024-08-01,13
D4,29,33,05:02:14,2024-08-01,15
C4,148,33,05:02:26,2024-08-01,50
B4,64,33,05:02:27,2024-08-01,32
D1,104,33,05:02:31,2024-08-01,50
A1,108,33,05:02:36,2024-08-01,50
B1,91,33,05:03:01,2024-08-01,46
C1,38,33,05:03:18,2024-08-01,19
D2,29,33,05:03:23,2024-08-01,15
A2,70,33,05:03:28,2024-08-01,35
C2,90,33,05:03:39,2024-08-01,45
D3,4,33,05:03:40,2024-08-01,3
D4,26,33,05:03:45,2024-08-01,13
B2,82,33,05:03:49,2024-08-01,41
D1,16,33,05:04:00,2024-08-01,8
A3,67,33,05:04:05,2024-08-01,34
D2,7,33,05:04:10,2024-08-01,4
D3,50,33,05:04:16,2024-08-01,25
C3,80,33,05:04:26,2024-08-01,40
B3,54,33,05:04:32,2024-08-01,27
A4,85,33,05:04:41,2024-08-01,43
D4,14,33,05:04:43,2024-08-01,7
D1,73,33,05:04:52,2024-08-01,37
B4,104,33,05:05:01,2024-08-01,50
C4,121,33,05:05:08,2024-08-01,50
A1,69,33,05:05:26,2024-08-01,39
D2,72,33,05:05:31,2024-08-01,36
B1,14,33,05:05:53,2024-08-01,7
C1,111,33,05:06:00,2024-08-01,50
B2,71,33,05:06:02,2024-08-01,36
A2,15,33,05:06:07,2024-08-01,8
D3,50,33,05:06:09,2024-08-01,25
A3,82,33,05:06:17,2024-08-01,41
D4,71,33,05:06:37,2024-08-01,36
B3,59,33,05:06:40,2024-08-01,30
C2,87,33,05:06:53,2024-08-01,44
A4,93,33,05:07:00,2024-08-01,47
B4,97,33,05:07:12,2024-08-01,50
D1,48,33,05:07:15,2024-08-01,24
C3,107,33,05:07:39,2024-08-01,50
D2,20,33,05:07:41,2024-08-01,10
A1,99,33,05:07:49,2024-08-01,50
D3,14,33,05:07:53,2024-08-01,7
D4,15,33,05:08:02,2024-08-01,8
B1,94,33,05:08:05,2024-08-01,47
D1,0,33,05:08:12,2024-08-01,3
D2,70,33,05:08:17,2024-08-01,35
C4,138,33,05:08:31,2024-08-01,50
A2,12,33,05:08:41,2024-08-01,6
A3,19,33,05:08:50,2024-08-01,10
B2,32,33,05:08:54,2024-08-01,16
D3,52,33,05:08:54,2024-08-01,26
A4,93,33,05:09:02,2024-08-01,47
B3,32,33,05:09:12,2024-08-01,16
D4,31,33,05:09:22,2024-08-01,16
C1,178,33,05:09:23,2024-08-01,50
B4,48,33,05:09:30,2024-08-01,25
D1,105,33,05:09:40,2024-08-01,50
A1,52,33,05:09:51,2024-08-01,26
B1,29,33,05:09:57,2024-08-01,15
B2,29,33,05:10:14,2024-08-01,15
C2,99,33,05:10:15,2024-08-01,50
A2,71,33,05:10:19,2024-08-01,36
B3,47,33,05:10:31,2024-08-01,24
D2,20,33,05:10:32,2024-08-01,10
D3,102,33,05:10:44,2024-08-01,50
A3,20,33,05:10:57,2024-08-01,10
B4,104,33,05:10:57,2024-08-01,50
C3,94,33,05:11:07,2024-08-01,50
A4,66,33,05:11:09,2024-08-01,33
D4,46,33,05:11:36,2024-08-01,23
A1,54,33,05:11:44,2024-08-01,27
B1,107,33,05:11:49,2024-08-01,50
C4,106,33,05:11:59,2024-08-01,50
D1,45,33,05:12:01,2024-08-01,23
A2,70,33,05:12:13,2024-08-01,35
D2,100,33,05:12:26,2024-08-01,50
B2,81,33,05:12:41,2024-08-01,41
A3,100,33,05:12:50,2024-08-01,50
C1,211,33,05:12:51,2024-08-01,50
D3,16,33,05:13:18,2024-08-01,9
B3,93,33,05:13:24,2024-08-01,47
D4,119,33,05:13:29,2024-08-01,50
A4,100,33,05:13:42,2024-08-01,50
C2,2,33,05:13:43,2024-08-01,3
C3,87,33,05:13:48,2024-08-01,44
B4,42,33,05:14:13,2024-08-01,23
D1,100,33,05:14:21,2024-08-01,50
A1,62,33,05:14:34,2024-08-01,31
C4,78,33,05:14:34,2024-08-01,39
B1,35,33,05:14:38,2024-08-01,21
B2,57,33,05:15:01,2024-08-01,29
A2,48,33,05:15:07,2024-08-01,24
D2,61,33,05:15:14,2024-08-01,31
C1,145,33,05:15:15,2024-08-01,50
B3,47,33,05:15:32,2024-08-01,24
A3,91,33,05:15:33,2024-08-01,46
D3,7,33,05:15:47,2024-08-01,4
D4,73,33,05:15:53,2024-08-01,46
B4,33,33,05:15:58,2024-08-01,17
C2,20,33,05:16:07,2024-08-01,10
B1,26,33,05:16:17,2024-08-01,13
C3,111,33,05:16:19,2024-08-01,50
A4,64,33,05:16:21,2024-08-01,32
B2,50,33,05:16:33,2024-08-01,25
D1,53,33,05:16:41,2024-08-01,27
A1,108,33,05:16:55,2024-08-01,50
B3,18,33,05:17:00,2024-08-01,9
D2,36,33,05:17:10,2024-08-01,18
B4,78,33,05:17:11,2024-08-01,39
C4,152,33,05:17:11,2024-08-01,50
D3,21,33,05:17:30,2024-08-01,11
D4,29,33,05:17:43,2024-08-01,15
A2,12,33,05:17:48,2024-08-01,6
B1,44,33,05:17:52,2024-08-01,22
A3,95,33,05:17:56,2024-08-01,48
D1,14,33,05:18:00,2024-08-01,7
C1,123,33,05:18:03,2024-08-01,50
D2,20,33,05:18:09,2024-08-01,10
B2,20,33,05:18:16,2024-08-01,10
D3,62,33,05:18:21,2024-08-01,31
B3,42,33,05:18:28,2024-08-01,21
A4,78,33,05:18:46,2024-08-01,39
B4,81,33,05:18:54,2024-08-01,41
D4,58,33,05:18:54,2024-08-01,29
C2,75,33,05:18:55,2024-08-01,38
D1,56,33,05:19:25,2024-08-01,28
A1,69,33,05:19:27,2024-08-01,39
C3,39,33,05:19:35,2024-08-01,25
B1,101,33,05:19:37,2024-08-01,50
D2,20,33,05:19:55,2024-08-01,10
C4,156,33,05:20:02,2024-08-01,50
D3,59,33,05:20:07,2024-08-01,30
A2,84,33,05:20:08,2024-08-01,42
B2,20,33,05:20:29,2024-08-01,10
D4,26,33,05:20:39,2024-08-01,13
B3,76,33,05:20:41,2024-08-01,38
A3,70,33,05:20:52,2024-08-01,35
D1,16,33,05:20:54,2024-08-01,8
C1,184,33,05:20:55,2024-08-01,50
D2,10,33,05:21:05,2024-08-01,5
D3,39,33,05:21:12,2024-08-01,20
B4,10,33,05:21:21,2024-08-01,5
B1,3,33,05:21:28,2024-08-01,3
A4,85,33,05:21:29,2024-08-01,43
B2,67,33,05:21:33,2024-08-01,34
D4,84,33,05:21:34,2024-08-01,42
C2,69,33,05:21:47,2024-08-01,35
B3,63,33,05:22:09,2024-08-01,32
A1,17,33,05:22:14,2024-08-01,9
D1,13,33,05:22:18,2024-08-01,7
C3,87,33,05:22:24,2024-08-01,44
A2,11,33,05:22:25,2024-08-01,6
D2,20,33,05:22:27,2024-08-01,10
A3,0,33,05:22:33,2024-08-01,3
A4,14,33,05:22:38,2024-08-01,3
D3,50,33,05:22:39,2024-08-01,25
A1,31,33,05:22:43,2024-08-01,16
B4,21,33,05:22:44,2024-08-01,11
B1,57,33,05:22:57,2024-08-01,29
A2,119,33,05:23:01,2024-08-01,50
D4,100,33,05:23:06,2024-08-01,50
C4,195,33,05:23:10,2024-08-01,50
B2,13,33,05:23:28,2024-08-01,7
B3,60,33,05:23:37,2024-08-01,30
A3,84,33,05:23:53,2024-08-01,42
D1,67,33,05:23:58,2024-08-01,34
C1,162,33,05:24:02,2024-08-01,50
B4,118,33,05:24:09,2024-08-01,50
D2,73,33,05:24:34,2024-08-01,37
A4,52,33,05:24:38,2024-08-01,26
C2,17,33,05:24:54,2024-08-01,9
B1,18,33,05:25:01,2024-08-01,9
C3,62,33,05:25:05,2024-08-01,31
A1,44,33,05:25:06,2024-08-01,22
B2,100,33,05:25:12,2024-08-01,50
D3,47,33,05:25:13,2024-08-01,24
A2,59,33,05:25:30,2024-08-01,39
C4,199,33,05:25:38,2024-08-01,50
D4,96,33,05:25:39,2024-08-01,48
B3,34,33,05:26:04,2024-08-01,17
A3,56,33,05:26:11,2024-08-01,28
B4,11,33,05:26:23,2024-08-01,15
D1,34,33,05:26:29,2024-08-01,17
C1,127,33,05:26:30,2024-08-01,50
B1,67,33,05:26:40,2024-08-01,34
A4,83,33,05:26:41,2024-08-01,42
D2,46,33,05:26:48,2024-08-01,23
D3,50,33,05:27:13,2024-08-01,25
B2,81,33,05:27:16,2024-08-01,41
C2,27,33,05:27:22,2024-08-01,14
A1,20,33,05:27:25,2024-08-01,10
A2,115,33,05:27:37,2024-08-01,50
C3,48,33,05:27:38,2024-08-01,24
D4,76,33,05:27:41,2024-08-01,38
B3,28,33,05:27:59,2024-08-01,14
C4,194,33,05:28:04,2024-08-01,50
B4,24,33,05:28:15,2024-08-01,12
D1,60,33,05:28:21,2024-08-01,30
A3,25,33,05:28:29,2024-08-01,13
B1,117,33,05:28:29,2024-08-01,50
A4,47,33,05:28:44,2024-08-01,24
D2,51,33,05:28:53,2024-08-01,26
C1,78,33,05:28:56,2024-08-01,39
A1,13,33,05:29:10,2024-08-01,7
A2,76,33,05:29:19,2024-08-01,46
B2,96,33,05:29:21,2024-08-01,48
D3,116,33,05:29:21,2024-08-01,50
C2,69,33,05:29:37,2024-08-01,35
A3,20,33,05:30:07,2024-08-01,10
B3,25,33,05:30:12,2024-08-01,13
D4,12,33,05:30:13,2024-08-01,6
C3,62,33,05:30:14,2024-08-01,31
A4,20,33,05:30:19,2024-08-01,10
D1,84,33,05:30:21,2024-08-01,42
B4,79,33,05:30:27,2024-08-01,40
A1,113,33,05:30:31,2024-08-01,50
C4,199,33,05:30:47,2024-08-01,50
D2,75,33,05:31:05,2024-08-01,38
B1,59,33,05:31:09,2024-08-01,38
A2,34,33,05:31:24,2024-08-01,17
C1,46,33,05:31:39,2024-08-01,23
A3,63,33,05:31:43,2024-08-01,32
D3,94,33,05:31:45,2024-08-01,50
B2,77,33,05:31:49,2024-08-01,39
C2,62,33,05:32:04,2024-08-01,31
A4,69,33,05:32:17,2024-08-01,35
B3,99,33,05:32:30,2024-08-01,50
D4,3,33,05:32:37,2024-08-01,3
C3,73,33,05:32:38,2024-08-01,37
D1,79,33,05:32:42,2024-08-01,40
A1,119,33,05:33:01,2024-08-01,50
C4,152,33,05:33:17,2024-08-01,50
B4,14,33,05:33:22,2024-08-01,7
D2,69,33,05:33:24,2024-08-01,35
B1,76,33,05:33:31,2024-08-01,38
A2,7,33,05:33:53,2024-08-01,4
A3,71,33,05:33:59,2024-08-01,36
D3,0,33,05:34:02,2024-08-01,5
C1,48,33,05:34:09,2024-08-01,24
D4,60,33,05:34:09,2024-08-01,30
B2,40,33,05:34:11,2024-08-01,20
B3,96,33,05:34:33,2024-08-01,48
C2,97,33,05:34:35,2024-08-01,49
A4,31,33,05:34:37,2024-08-01,16
D1,62,33,05:34:41,2024-08-01,31
A1,2,33,05:34:55,2024-08-01,17
A2,28,33,05:35:14,2024-08-01,14
D2,20,33,05:35:14,2024-08-01,10
B4,72,33,05:35:23,2024-08-01,36
C3,6,33,05:35:26,2024-08-01,3
D3,17,33,05:35:26,2024-08-01,9
A3,20,33,05:35:30,2024-08-01,10
C4,122,33,05:35:31,2024-08-01,50
D4,82,33,05:35:37,2024-08-01,41
A4,0,33,05:35:42,2024-08-01,3
A1,115,33,05:35:47,2024-08-01,50
B1,86,33,05:36:01,2024-08-01,43
D1,0,33,05:36:20,2024-08-01,3
C1,71,33,05:36:23,2024-08-01,36
D2,79,33,05:36:25,2024-08-01,40
A2,112,33,05:36:39,2024-08-01,50
B2,46,33,05:36:46,2024-08-01,23
C2,85,33,05:37:01,2024-08-01,43
D3,115,33,05:37:07,2024-08-01,50
B3,50,33,05:37:11,2024-08-01,25
A3,43,33,05:37:32,2024-08-01,22
B4,82,33,05:37:38,2024-08-01,41
C3,72,33,05:37:46,2024-08-01,36
A4,94,33,05:37:56,2024-08-01,47
D4,35,33,05:38:00,2024-08-01,18
D1,95,33,05:38:20,2024-08-01,48
B1,50,33,05:38:22,2024-08-01,25
C4,106,33,05:38:24,2024-08-01,50
A1,68,33,05:38:45,2024-08-01,42
B2,88,33,05:38:49,2024-08-01,44
D2,96,33,05:39:10,2024-08-01,48
C1,120,33,05:39:16,2024-08-01,50
A2,64,33,05:39:29,2024-08-01,38
B3,87,33,05:39:35,2024-08-01,44
D3,103,33,05:40:00,2024-08-01,50
